"food_nutrient_id","adjusted_amount","lab_method_id","nutrient_name"
"2262058","","1004","Ash"
"2202340","1.93","1004","Ash"
"2267192","0.825","1004","Ash"
"2258385","","1004","Ash"
"2267682","0.849","1004","Ash"
"2267544","1.02","1004","Ash"
"2257871","","1004","Ash"
"2238094","","1004","Ash"
"9638687","0.348","1004","Ash"
"2263598","1.38","1004","Ash"
"2236629","4.1","1004","Ash"
"9636501","2.01","1004","Ash"
"2239507","","1004","Ash"
"2230779","","1004","Ash"
"2267405","0.814","1004","Ash"
"2267475","0.879","1004","Ash"
"2230561","2.15","1004","Ash"
"13338207","0.175","1004","Ash"
"2263910","1.48","1004","Ash"
"2255797","","1004","Ash"
"2258760","","1004","Ash"
"2254010","","1004","Ash"
"2244800","","1004","Ash"
"2262010","","1004","Ash"
"2255802","","1004","Ash"
"13335645","1.68","1004","Ash"
"2250501","","1004","Ash"
"2202262","1.99","1004","Ash"
"2230447","2.26","1004","Ash"
"2267613","0.955","1004","Ash"
"9636668","0.445","1004","Ash"
"9638517","0.412","1004","Ash"
"2221028","","1004","Ash"
"2230702","","1004","Ash"
"13337882","0.22","1004","Ash"
"2202018","2.02","1004","Ash"
"8516952","3.97","1004","Ash"
"13337705","0.1","1004","Ash"
"2258877","","1004","Ash"
"2255177","","1004","Ash"
"2239328","","1004","Ash"
"2254994","","1004","Ash"
"2237203","2.42","1004","Ash"
"2257990","","1004","Ash"
"2262194","","1004","Ash"
"2239274","","1004","Ash"
"13337863","0.1","1004","Ash"
"2255000","","1004","Ash"
"9636754","0.379","1004","Ash"
"13337557","0.379","1004","Ash"
"2220806","","1004","Ash"
"8535332","6.35","1004","Ash"
"2239651","","1004","Ash"
"2262444","4.79","1004","Ash"
"2220731","","1004","Ash"
"2261970","","1004","Ash"
"8525002","2.92","1004","Ash"
"2258587","","1004","Ash"
"2255624","","1004","Ash"
"2230660","","1004","Ash"
"2226678","3.34","1004","Ash"
"2258463","","1004","Ash"
"9636350","0.55","1004","Ash"
"2228408","3.13","1004","Ash"
"2264060","1.5","1004","Ash"
"2254195","","1004","Ash"
"8525078","2.86","1004","Ash"
"8521594","6.05","1004","Ash"
"2228270","2.78","1004","Ash"
"2238271","","1004","Ash"
"2239442","","1004","Ash"
"2238126","","1004","Ash"
"8525021","2.9","1004","Ash"
"2230830","","1004","Ash"
"2202176","1.73","1004","Ash"
"2262859","3.44","1004","Ash"
"2263571","1.46","1004","Ash"
"8521744","5.35","1004","Ash"
"2235481","","1004","Ash"
"2257075","","1004","Ash"
"9636038","0.214","1004","Ash"
"2262733","3.54","1004","Ash"
"2226819","3.24","1004","Ash"
"2226745","3.2","1004","Ash"
"2235226","","1004","Ash"
"2255555","","1004","Ash"
"2250674","","1004","Ash"
"13337686","0.172","1004","Ash"
"2228187","4.22","1004","Ash"
"2246633","","1004","Ash"
"8517027","4.1","1004","Ash"
"2228062","2.9","1004","Ash"
"8516727","3.6","1004","Ash"
"2266851","0.951","1004","Ash"
"2263994","1.45","1004","Ash"
"2255768","","1004","Ash"
"2257594","","1004","Ash"
"2243850","","1004","Ash"
"9638469","0.37","1004","Ash"
"2201844","1.98","1004","Ash"
"2220613","","1004","Ash"
"2256041","","1004","Ash"
"2236486","3.91","1004","Ash"
"2268028","1.14","1004","Ash"
"2255847","","1004","Ash"
"2267751","1.23","1004","Ash"
"8521894","5.55","1004","Ash"
"2235392","","1004","Ash"
"2227798","3.36","1004","Ash"
"2267053","1.12","1004","Ash"
"9636775","0.239","1004","Ash"
"2256738","","1004","Ash"
"2246637","","1004","Ash"
"2262190","","1004","Ash"
"2256222","","1004","Ash"
"2263242","3.52","1004","Ash"
"2238078","","1004","Ash"
"8525059","3.27","1004","Ash"
"8524778","2.91","1004","Ash"
"2262207","","1004","Ash"
"2235503","","1004","Ash"
"9636796","0.355","1004","Ash"
"2257136","","1004","Ash"
"2267123","0.862","1004","Ash"
"9636371","0.593","1004","Ash"
"2202205","1.91","1004","Ash"
"8521294","5.88","1004","Ash"
"2256465","","1004","Ash"
"8524630","3.05","1004","Ash"
"2246818","","1004","Ash"
"2230599","2.14","1004","Ash"
"2238030","","1004","Ash"
"2235196","","1004","Ash"
"2243777","","1004","Ash"
"2243826","","1004","Ash"
"2238403","","1004","Ash"
"2262789","3.45","1004","Ash"
"2235424","","1004","Ash"
"2242352","","1004","Ash"
"9636162","0.5","1004","Ash"
"2244658","","1004","Ash"
"2255807","","1004","Ash"
"8534796","5.24","1004","Ash"
"13337820","0.124","1004","Ash"
"8522044","5.36","1004","Ash"
"9638421","0.463","1004","Ash"
"2201940","1.99","1004","Ash"
"8524816","2.97","1004","Ash"
"2220581","","1004","Ash"
"9636018","0.374","1004","Ash"
"2255432","","1004","Ash"
"2230428","2.3","1004","Ash"
"13337839","0.237","1004","Ash"
"13337519","0.222","1004","Ash"
"8531819","6.24","1004","Ash"
"9636058","0.522","1004","Ash"
"13335638","1.7","1004","Ash"
"2257992","","1004","Ash"
"2256663","","1004","Ash"
"8525097","3.37","1004","Ash"
"2230542","2.21","1004","Ash"
"2227099","2.38","1004","Ash"
"9636914","0.233","1004","Ash"
"2227379","2.94","1004","Ash"
"2254291","","1004","Ash"
"8535021","4.77","1004","Ash"
"13337500","0.135","1004","Ash"
"8521669","5.89","1004","Ash"
"2258936","","1004","Ash"
"2239574","","1004","Ash"
"8531894","6.21","1004","Ash"
"13338345","0.305","1004","Ash"
"9635998","0.582","1004","Ash"
"2243810","","1004","Ash"
"2263833","1.5","1004","Ash"
"2254208","","1004","Ash"
"9638397","0.46","1004","Ash"
"8525116","2.93","1004","Ash"
"9636648","0.543","1004","Ash"
"8535107","5.64","1004","Ash"
"2237143","3.26","1004","Ash"
"2237328","2.41","1004","Ash"
"9636287","0.426","1004","Ash"
"9636480","1.48","1004","Ash"
"2256123","","1004","Ash"
"8521969","5.66","1004","Ash"
"9638616","0.34","1004","Ash"
"13338054","0.18","1004","Ash"
"13338283","1.49","1004","Ash"
"2263684","1.5","1004","Ash"
"2246514","","1004","Ash"
"2238144","","1004","Ash"
"2237536","2.26","1004","Ash"
"2257731","","1004","Ash"
"2257337","","1004","Ash"
"9636888","0.692","1004","Ash"
"2201857","1.99","1004","Ash"
"2237086","2.92","1004","Ash"
"2256388","","1004","Ash"
"2235646","","1004","Ash"
"9638445","0.489","1004","Ash"
"2262418","4.41","1004","Ash"
"2254894","","1004","Ash"
"2246323","","1004","Ash"
"2239382","","1004","Ash"
"8516802","3.74","1004","Ash"
"2230939","","1004","Ash"
"9636142","0.475","1004","Ash"
"2266984","0.909","1004","Ash"
"9636329","0.566","1004","Ash"
"2238013","","1004","Ash"
"2227785","3.35","1004","Ash"
"2235467","","1004","Ash"
"2255792","","1004","Ash"
"2256490","","1004","Ash"
"2230808","","1004","Ash"
"2255827","","1004","Ash"
"13338154","0.1","1004","Ash"
"9636122","0.555","1004","Ash"
"2253962","","1004","Ash"
"2220951","","1004","Ash"
"2226937","1.52","1004","Ash"
"2230869","","1004","Ash"
"2263764","1.31","1004","Ash"
"2255853","","1004","Ash"
"9638664","0.44","1004","Ash"
"2255305","","1004","Ash"
"2236459","4.07","1004","Ash"
"2255842","","1004","Ash"
"2250140","","1004","Ash"
"2227005","2.63","1004","Ash"
"2230523","2.01","1004","Ash"
"2257339","","1004","Ash"
"2228034","3.32","1004","Ash"
"2257401","","1004","Ash"
"2263298","3.93","1004","Ash"
"13338092","0.41","1004","Ash"
"2235567","","1004","Ash"
"9636202","0.488","1004","Ash"
"2230504","2.31","1004","Ash"
"2256120","","1004","Ash"
"13337476","0.1","1004","Ash"
"8524945","2.98","1004","Ash"
"2226567","3.33","1004","Ash"
"2250660","","1004","Ash"
"2250853","","1004","Ash"
"2255496","","1004","Ash"
"2258701","","1004","Ash"
"8524835","2.98","1004","Ash"
"2256881","","1004","Ash"
"8521368","5.37","1004","Ash"
"2243725","","1004","Ash"
"13338264","0.328","1004","Ash"
"8524907","2.93","1004","Ash"
"8524926","3.41","1004","Ash"
"8534946","6.84","1004","Ash"
"8516652","3.91","1004","Ash"
"2256799","","1004","Ash"
"2255368","","1004","Ash"
"8535182","6.73","1004","Ash"
"2255782","","1004","Ash"
"2258526","","1004","Ash"
"2255426","","1004","Ash"
"2263187","3.58","1004","Ash"
"9638593","0.473","1004","Ash"
"2227504","2.94","1004","Ash"
"2257792","","1004","Ash"
"2262349","3.86","1004","Ash"
"2202095","2.12","1004","Ash"
"2250303","","1004","Ash"
"8525040","2.98","1004","Ash"
"2267958","1.02","1004","Ash"
"2246692","","1004","Ash"
"2220814","","1004","Ash"
"13335631","1.59","1004","Ash"
"13337581","0.143","1004","Ash"
"2253920","","1004","Ash"
"8524854","2.94","1004","Ash"
"9638640","0.48","1004","Ash"
"9636588","0.492","1004","Ash"
"2246877","","1004","Ash"
"8521519","5.69","1004","Ash"
"2227812","3.77","1004","Ash"
"2258524","","1004","Ash"
"13337772","0.113","1004","Ash"
"8531744","7.19","1004","Ash"
"2267820","1.04","1004","Ash"
"2263370","4.35","1004","Ash"
"2237466","2.35","1004","Ash"
"2261784","","1004","Ash"
"13338135","0.11","1004","Ash"
"2261839","","1004","Ash"
"2262992","4.95","1004","Ash"
"13337963","0.162","1004","Ash"
"13337457","0.17","1004","Ash"
"2261987","","1004","Ash"
"2236913","2.77","1004","Ash"
"13338116","0.1","1004","Ash"
"9636628","0.444","1004","Ash"
"2235377","","1004","Ash"
"8522119","5.83","1004","Ash"
"2227875","3.54","1004","Ash"
"2255560","","1004","Ash"
"2256722","","1004","Ash"
"2253946","","1004","Ash"
"2258324","","1004","Ash"
"2254053","","1004","Ash"
"13337648","0.1","1004","Ash"
"8516877","3.99","1004","Ash"
"9636438","1.37","1004","Ash"
"13338073","0.254","1004","Ash"
"9636078","0.407","1004","Ash"
"8535482","6.75","1004","Ash"
"8534658","5.76","1004","Ash"
"2255235","","1004","Ash"
"9636733","0.364","1004","Ash"
"2238045","","1004","Ash"
"8532044","5.77","1004","Ash"
"2246385","","1004","Ash"
"13337944","0.328","1004","Ash"
"9636863","0.453","1004","Ash"
"8524492","2.86","1004","Ash"
"13335652","1.67","1004","Ash"
"2241785","","1004","Ash"
"2230680","","1004","Ash"
"2262126","","1004","Ash"
"13338245","0.753","1004","Ash"
"2230741","","1004","Ash"
"9638569","0.387","1004","Ash"
"9636222","0.528","1004","Ash"
"9636608","0.512","1004","Ash"
"13337748","0.286","1004","Ash"
"2255746","","1004","Ash"
"2253985","","1004","Ash"
"2255823","","1004","Ash"
"2254171","","1004","Ash"
"2267336","0.958","1004","Ash"
"8521219","5.49","1004","Ash"
"2257670","","1004","Ash"
"2230580","2.27","1004","Ash"
"9636568","0.535","1004","Ash"
"2263442","2.93","1004","Ash"
"9636817","0.524","1004","Ash"
"2257197","","1004","Ash"
"2230917","","1004","Ash"
"2227250","2.01","1004","Ash"
"2255096","","1004","Ash"
"2220812","","1004","Ash"
"2262923","4.8","1004","Ash"
"2256144","","1004","Ash"
"2255089","","1004","Ash"
"2267889","1.18","1004","Ash"
"13337920","0.492","1004","Ash"
"2255777","","1004","Ash"
"2230409","2.31","1004","Ash"
"9636308","0.469","1004","Ash"
"2227175","2.28","1004","Ash"
"2239862","","1004","Ash"
"2255752","","1004","Ash"
"2201871","2.02","1004","Ash"
"2243773","","1004","Ash"
"2261907","","1004","Ash"
"8524706","3.14","1004","Ash"
"2226622","3.19","1004","Ash"
"2242421","","1004","Ash"
"2246250","","1004","Ash"
"9636966","0.366","1004","Ash"
"2236714","4.53","1004","Ash"
"2236472","4.27","1004","Ash"
"2256998","","1004","Ash"
"13335617","1.7","1004","Ash"
"2255170","","1004","Ash"
"2246450","","1004","Ash"
"13337667","0.1","1004","Ash"
"2262567","3.87","1004","Ash"
"2256310","","1004","Ash"
"2262645","4.53","1004","Ash"
"8521822","0.1","1005","Glucose"
"8521524","0.1","1005","Maltose"
"8531346","1.1","1005","Sucrose"
"8521824","0.1","1005","Maltose"
"8521222","0.1","1005","Glucose"
"8521750","0.1","1005","Sucrose"
"8521296","0.1","1005","Galactose"
"8521975","0.1","1005","Sucrose"
"8521225","0.1","1005","Sucrose"
"8521971","0.2","1005","Galactose"
"8521898","4.1","1005","Lactose"
"8521895","0.1","1005","Fructose"
"8521749","0.1","1005","Maltose"
"8531426","0.1","1005","Fructose"
"8521297","0.1","1005","Glucose"
"8531422","0.1","1005","Maltose"
"8531576","0.1","1005","Lactose"
"8531572","0.1","1005","Glucose"
"8522049","0.1","1005","Maltose"
"8531571","0.1","1005","Galactose"
"8521300","0.1","1005","Sucrose"
"8531347","0.1","1005","Maltose"
"8522120","0.1","1005","Fructose"
"8521521","0.2","1005","Galactose"
"8522045","0.1","1005","Fructose"
"8521745","0.1","1005","Fructose"
"8521900","0.1","1005","Sucrose"
"8531573","0.1","1005","Fructose"
"8521825","0.1","1005","Sucrose"
"8521370","0.1","1005","Fructose"
"8522121","0.2","1005","Galactose"
"8531351","0.1","1005","Galactose"
"8521672","0.1","1005","Glucose"
"8522048","3.2","1005","Lactose"
"8521748","4.2","1005","Lactose"
"8521525","0.1","1005","Sucrose"
"8521298","2.8","1005","Lactose"
"8521747","0.1","1005","Glucose"
"8521599","0.1","1005","Maltose"
"8521673","2.8","1005","Lactose"
"8521224","0.1","1005","Maltose"
"8521600","0.1","1005","Sucrose"
"8521746","0.2","1005","Galactose"
"8531350","0.1","1005","Fructose"
"8521899","0.1","1005","Maltose"
"8521522","0.1","1005","Glucose"
"8521820","0.1","1005","Fructose"
"8522125","0.1","1005","Sucrose"
"8521375","0.1","1005","Sucrose"
"8521823","3.6","1005","Lactose"
"8521674","0.1","1005","Maltose"
"8521299","0.1","1005","Maltose"
"8531574","1.4","1005","Sucrose"
"8521670","0.1","1005","Fructose"
"8521896","0.1","1005","Galactose"
"8531424","0.1","1005","Glucose"
"8521295","0.1","1005","Fructose"
"8521595","0.1","1005","Fructose"
"8521371","0.1","1005","Galactose"
"8521373","4.1","1005","Lactose"
"8521523","2.6","1005","Lactose"
"8531423","0.1","1005","Lactose"
"8521598","2.6","1005","Lactose"
"8521596","0.1","1005","Galactose"
"8521520","0.1","1005","Fructose"
"8522122","0.1","1005","Glucose"
"8521597","0.1","1005","Glucose"
"8521372","0.1","1005","Glucose"
"8522047","0.1","1005","Glucose"
"8521973","2.9","1005","Lactose"
"8531421","1.5","1005","Sucrose"
"8531349","0.1","1005","Glucose"
"8531425","0.1","1005","Galactose"
"8521970","0.1","1005","Fructose"
"8522046","0.2","1005","Galactose"
"8521221","0.1","1005","Galactose"
"8521972","0.1","1005","Glucose"
"8521671","0.1","1005","Galactose"
"8521220","0.1","1005","Fructose"
"8521374","0.1","1005","Maltose"
"8521897","0.1","1005","Glucose"
"8522050","0.1","1005","Sucrose"
"8522123","2.9","1005","Lactose"
"8531348","0.1","1005","Lactose"
"8521223","4.0","1005","Lactose"
"8521675","0.1","1005","Sucrose"
"8521821","0.2","1005","Galactose"
"8521974","0.1","1005","Maltose"
"8531575","0.1","1005","Maltose"
"8522124","0.1","1005","Maltose"
"2268031","78.3","1007","Moisture"
"2239275","","1007","Water"
"2244705","","1007","Water"
"9636440","9.39","1007","Moisture"
"2263573","9.55","1007","Moisture"
"8524481","68.7","1007","Moisture"
"8521818","39.3","1007","Moisture"
"13337877","83.1","1007","Moisture"
"9636419","9.5","1007","Moisture"
"8525041","69.1","1007","Moisture"
"2254117","","1007","Water"
"2267616","80.0","1007","Moisture"
"2236462","1.85","1007","Moisture"
"9635980","9.78","1007","Moisture"
"2220807","","1007","Water"
"2239939","","1007","Water"
"2262208","","1007","Water"
"9636735","10.0","1007","Moisture"
"8524557","67.8","1007","Moisture"
"2220726","","1007","Water"
"8521593","39.1","1007","Moisture"
"2230781","","1007","Water"
"9639322","76.3","1007","Moisture"
"9636570","9.79","1007","Moisture"
"13335650","64.8","1007","Moisture"
"9636524","8.56","1007","Moisture"
"9639400","74.4","1007","Moisture"
"13337681","84.9","1007","Moisture"
"13335622","59.4","1007","Moisture"
"2230941","","1007","Water"
"2262994","75.7","1007","Moisture"
"13338359","83.8","1007","Moisture"
"2220732","","1007","Water"
"2239652","","1007","Water"
"2204423","92.8","1007","Moisture"
"2241786","","1007","Water"
"9636224","10.3","1007","Moisture"
"2243774","","1007","Water"
"8524709","69.0","1007","Moisture"
"2263980","8.19","1007","Moisture"
"13337076","72.2","1007","Moisture"
"2204429","92.9","1007","Moisture"
"2262420","76.2","1007","Moisture"
"2262647","77.6","1007","Moisture"
"2230412","89.7","1007","Moisture"
"2239718","","1007","Water"
"2239863","","1007","Water"
"2230431","89.6","1007","Moisture"
"9639281","75.3","1007","Moisture"
"2230704","","1007","Water"
"2237205","52.4","1007","Moisture"
"2239443","","1007","Water"
"9636942","9.43","1007","Moisture"
"2230526","89.2","1007","Moisture"
"2236489","1.56","1007","Moisture"
"2228411","2.47","1007","Moisture"
"9636184","10.0","1007","Moisture"
"9636080","10.5","1007","Moisture"
"13337161","76.0","1007","Moisture"
"8525098","68.8","1007","Moisture"
"9636916","11.9","1007","Moisture"
"13338149","84.3","1007","Moisture"
"2262191","","1007","Water"
"9639187","76.4","1007","Moisture"
"2254169","","1007","Water"
"2204519","92.0","1007","Moisture"
"13337786","86.0","1007","Moisture"
"2253944","","1007","Water"
"13337915","86.4","1007","Moisture"
"2267126","81.3","1007","Moisture"
"13337295","75.6","1007","Moisture"
"2236717","1.75","1007","Moisture"
"13338168","84.6","1007","Moisture"
"13337719","85.4","1007","Moisture"
"9636714","12.4","1007","Moisture"
"2254140","","1007","Water"
"2262569","77.3","1007","Moisture"
"13335629","64.9","1007","Moisture"
"9639248","75.0","1007","Moisture"
"9638996","74.8","1007","Moisture"
"2244655","","1007","Water"
"13336672","91.8","1007","Moisture"
"8521743","39.7","1007","Moisture"
"2227788","2.07","1007","Moisture"
"9636670","13.4","1007","Moisture"
"9636967","10.9","1007","Moisture"
"13336879","80.6","1007","Moisture"
"2230564","89.0","1007","Moisture"
"2237330","51.1","1007","Moisture"
"2227878","1.96","1007","Moisture"
"13337370","77.0","1007","Moisture"
"2204555","91.5","1007","Moisture"
"9636373","9.72","1007","Moisture"
"2268100","79.7","1007","Moisture"
"9636020","10.4","1007","Moisture"
"2228037","2.16","1007","Moisture"
"2228190","2.57","1007","Moisture"
"2230450","89.6","1007","Moisture"
"9636060","9.32","1007","Moisture"
"2230743","","1007","Water"
"8524927","67.4","1007","Moisture"
"8524836","68.5","1007","Moisture"
"2263300","48.0","1007","Moisture"
"13336779","77.0","1007","Moisture"
"9638742","77.0","1007","Moisture"
"13337700","84.1","1007","Moisture"
"13337533","83.9","1007","Moisture"
"2261840","","1007","Water"
"8521218","39.8","1007","Moisture"
"2267339","80.6","1007","Moisture"
"2261785","","1007","Water"
"2262735","80.0","1007","Moisture"
"2236970","46.5","1007","Moisture"
"2253931","","1007","Water"
"2220952","","1007","Water"
"13337571","85.0","1007","Moisture"
"2253918","","1007","Water"
"13338049","84.6","1007","Moisture"
"13338221","82.0","1007","Moisture"
"8525060","68.3","1007","Moisture"
"2243726","","1007","Water"
"2202208","65.6","1007","Moisture"
"2243901","","1007","Water"
"9639141","75.6","1007","Moisture"
"9636756","12.5","1007","Moisture"
"2262791","75.6","1007","Moisture"
"8522118","38.4","1007","Moisture"
"2228342","2.53","1007","Moisture"
"2204427","92.4","1007","Moisture"
"8524779","68.6","1007","Moisture"
"2243778","","1007","Water"
"2263244","54.1","1007","Moisture"
"2227815","2.07","1007","Moisture"
"9636331","12.9","1007","Moisture"
"2267408","80.4","1007","Moisture"
"2230899","","1007","Water"
"2242423","","1007","Water"
"9636040","9.51","1007","Moisture"
"9638804","79.1","1007","Moisture"
"2239329","","1007","Water"
"2263444","49.6","1007","Moisture"
"8524633","68.3","1007","Moisture"
"9639081","76.0","1007","Moisture"
"2267685","79.8","1007","Moisture"
"8525079","68.7","1007","Moisture"
"13337552","84.0","1007","Moisture"
"2263372","39.8","1007","Moisture"
"2230919","","1007","Water"
"2242053","","1007","Water"
"2267823","78.9","1007","Moisture"
"13336965","74.8","1007","Moisture"
"13337471","85.9","1007","Moisture"
"13338240","83.8","1007","Moisture"
"2263996","8.84","1007","Moisture"
"2201860","56.1","1007","Moisture"
"2243818","","1007","Water"
"2243823","","1007","Water"
"2204431","93.0","1007","Moisture"
"2236552","1.38","1007","Moisture"
"2262056","","1007","Water"
"13337490","83.5","1007","Moisture"
"2220813","","1007","Water"
"9636352","11.8","1007","Moisture"
"8524965","68.3","1007","Moisture"
"13338278","83.2","1007","Moisture"
"2263835","8.04","1007","Moisture"
"8525117","68.8","1007","Moisture"
"2221029","","1007","Water"
"13337032","75.2","1007","Moisture"
"8524798","69.0","1007","Moisture"
"9636865","9.45","1007","Moisture"
"2267754","77.5","1007","Moisture"
"13336567","91.1","1007","Moisture"
"9636482","10.7","1007","Moisture"
"9636124","10.7","1007","Moisture"
"2263686","9.73","1007","Moisture"
